model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
XGBoost,14,21.905606080279398,13.004223243923589,0.7932872991262736,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,21,21.917771806054375,12.881853354962564,0.7930576311271892,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_lambda"": 1, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,12,22.057628183175936,13.397042551303413,0.7904082240842835,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,15,22.08342895988939,13.53504347182943,0.7899176189099275,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,5,22.13720227771225,13.619526236022503,0.7888932688782928,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 10, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,9,22.162332626287338,13.213931672113254,0.7884136963541751,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,25,22.196470008730692,12.99103765781347,0.7877613674134012,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,18,22.25248147376131,13.336752739756381,0.7866888729298394,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,8,22.36628852615475,13.473831528396236,0.7845013964941789,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,19,22.45510266695097,13.490169568888758,0.7827865546781863,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,1,22.469039431628385,13.401343870858511,0.7825168438556913,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,23,22.473379273849552,13.40637474508301,0.7824328230201064,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,6,22.502652995438766,13.45704572127356,0.7818656498323059,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,20,22.62336537906092,13.35390629946123,0.7795190693412307,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,16,22.742845034952804,13.690102267767662,0.7771840897982386,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,17,22.884547239743068,13.861966752928698,0.7743988738701406,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,13,23.17152931341713,14.02927963714352,0.7687051248205243,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,10,23.56329134314364,13.965111056718872,0.7608179850774067,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,4,23.56446946422027,13.958009787239558,0.7607940671609152,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_lambda"": 10, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
